game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
GAME-ID,Season that this data sets belongs to.,"Game Date","Away Team'sFive-Men Lineup(Players On The Court)1","Away Team'sFive-Men Lineup(Players On The Court)2","Away Team'sFive-Men Lineup(Players On The Court)3","Away Team'sFive-Men Lineup(Players On The Court)4","Away Team'sFive-Men Lineup(Players On The Court)5","Home Team'sFive-Men Lineup(Players On The Court)1","Home Team'sFive-Men Lineup(Players On The Court)2","Home Team'sFive-Men Lineup(Players On The Court)3","Home Team'sFive-Men Lineup(Players On The Court)4","Home Team'sFive-Men Lineup(Players On The Court)5",Period of the game that the the event described in that row actually occurred.,Accumulated score of away team at that moment in the game,Accumulated score of home team at that moment in the game,Remaining time in the period,Time passed since the period has started.,Duration of the event described in that row.,All events in a game has an id number,The team that has executed the described event,"Various types of events (fouls, freethrows, turnovers etc.)",The player who made the assist if the event is an assisted field goal.,Player of away team who is participating in a jumpball,Player of home team who is participating in a jumpball,Player who blocked a shot,Player who checks in the game,Player who checks out the game,"Freethrows in an order (first, second, third...)",Player who has drawn a foul.,How many free throws are going to be shoot,Player who made this event,Points scored within the event,Player who grabbed the ball after an event.,More details on how the event happened,Shot made or missed,Player who steals the ball,Various types of events occurs in a game,Shot distance (feet),X axis value of the shot,Y axis value of the shot,"X axis value converted to X coordinate on an standard NBA court (94 feet long and 50 feet wide)","Y axis value converted to Y coordinate on an standard NBA court (94 feet long and 50 feet wide)",Description of the play
'0021900939,2019-20 Regular Season,06/03/2020,Brook Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:06:35,00:05:25,00:00:00,83,MIL,sub,,,,,Donte DiVincenzo,Khris Middleton,,,,Khris Middleton,,,,,,sub,,,,,,SUB: DiVincenzo FOR Middleton
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:06:35,00:05:25,00:00:00,84,MIL,sub,,,,,Robin Lopez,Brook Lopez,,,,Brook Lopez,,,,,,sub,,,,,,SUB: Lopez FOR Lopez
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:06:16,00:05:44,00:00:19,87,MIL,miss,,,,Anthony Davis,,,,,,Donte DiVincenzo,0,,,missed,,3PT Jump Shot,27,-109,247,35.9,29.7,Davis BLOCK (1 BLK): MISS DiVincenzo 27' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:06:16,00:05:44,00:00:00,88,LAL,rebound,,,,,,,,,,,,,,,,rebound defensive,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:06:06,00:05:54,00:00:10,90,MIL,foul,,,,,,,,Anthony Davis,,Robin Lopez,,,p.foul,,,p.foul,,,,,,Lopez P.FOUL (P1.T3) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:05:56,00:06:04,00:00:10,94,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,Floating Jump Shot,3,11,27,26.1,86.3,MISS Davis 3' Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:05:53,00:06:07,00:00:03,95,LAL,rebound,,,,,,,,,,Anthony Davis,,,,,,rebound offensive,,,,,,Davis REBOUND (Off:1 Def:0)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:05:52,00:06:08,00:00:01,96,LAL,miss,,,,,,,,,,Anthony Davis,0,,,missed,,Tip Layup Shot,1,0,-6,25,89.6,MISS Davis 1' Tip Layup Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:05:51,00:06:09,00:00:01,97,MIL,rebound,,,,,,,,,,Eric Bledsoe,,,,,,rebound defensive,,,,,,Bledsoe REBOUND (Off:0 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,5,00:05:39,00:06:21,00:00:12,99,MIL,turnover,,,,,,,,,,Robin Lopez,,,,,JaVale McGee,lost ball,,,,,,McGee STEAL (2 STL): Lopez Lost Ball Turnover (P1.T3)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,7,00:05:30,00:06:30,00:00:09,100,LAL,shot,Avery Bradley,,,,,,,,,Anthony Davis,2,,,made,,Driving Layup,3,-12,23,23.8,86.7,Davis 3' Driving Layup (2 PTS) (Bradley 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,7,00:05:30,00:06:30,00:00:00,102,MIL,foul,,,,,,,,Anthony Davis,,Eric Bledsoe,,,s.foul,,,s.foul,,,,,,Bledsoe S.FOUL (P1.T4) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,7,00:05:30,00:06:30,00:00:00,104,LAL,sub,,,,,Kentavious Caldwell-Pope,JaVale McGee,,,,JaVale McGee,,,,,,sub,,,,,,SUB: Caldwell-Pope FOR McGee
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,7,00:05:30,00:06:30,00:00:00,105,LAL,sub,,,,,Kyle Kuzma,Danny Green,,,,Danny Green,,,,,,sub,,,,,,SUB: Kuzma FOR Green
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,7,00:05:30,00:06:30,00:00:00,106,MIL,sub,,,,,Khris Middleton,Eric Bledsoe,,,,Eric Bledsoe,,,,,,sub,,,,,,SUB: Middleton FOR Bledsoe
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Eric Bledsoe,Wesley Matthews,Donte DiVincenzo,JaVale McGee,LeBron James,Anthony Davis,Avery Bradley,Danny Green,1,13,8,00:05:30,00:06:30,00:00:00,110,LAL,free throw,,,,,,,1,,1,Anthony Davis,1,,,made,,Free Throw 1 of 1,,,,,,Davis Free Throw 1 of 1 (3 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,8,00:05:13,00:06:47,00:00:17,111,MIL,miss,,,,,,,,,,Wesley Matthews,0,,,missed,,3PT Jump Shot,23,-231,24,48.1,7.4,MISS Matthews  3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,8,00:05:11,00:06:49,00:00:02,112,LAL,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,10,00:04:59,00:07:01,00:00:12,113,LAL,shot,LeBron James,,,,,,,,,Anthony Davis,2,,,made,,Dunk,2,-11,18,23.9,87.2,Davis 2' Alley Oop Dunk (5 PTS) (James 2 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,10,00:04:40,00:07:20,00:00:19,115,MIL,miss,,,,,,,,,,Giannis Antetokounmpo,0,,,missed,,Driving Floating Jump Shot,6,35,42,21.5,9.2,MISS Antetokounmpo 5' Driving Floating Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,10,00:04:37,00:07:23,00:00:03,116,LAL,rebound,,,,,,,,,,Avery Bradley,,,,,,rebound defensive,,,,,,Bradley REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,12,00:04:30,00:07:30,00:00:07,117,LAL,shot,,,,,,,,,,LeBron James,2,,,made,,Driving Layup,3,-8,25,24.2,86.5,James 3' Driving Layup (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,12,00:04:20,00:07:40,00:00:10,118,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,3PT Jump Shot,26,-37,261,28.7,31.1,MISS Middleton 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Anthony Davis,Avery Bradley,Kyle Kuzma,1,13,12,00:04:15,00:07:45,00:00:05,119,LAL,rebound,,,,,,,,,,,,,,,,rebound defensive,,,,,,LAKERS Rebound
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Giannis Antetokounmpo,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,13,12,00:04:15,00:07:45,00:00:00,121,LAL,sub,,,,,Markieff Morris,Anthony Davis,,,,Anthony Davis,,,,,,sub,,,,,,SUB: Morris FOR Davis
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,13,12,00:04:15,00:07:45,00:00:00,122,MIL,sub,,,,,Marvin Williams,Giannis Antetokounmpo,,,,Giannis Antetokounmpo,,,,,,sub,,,,,,SUB: Williams FOR Antetokounmpo
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,13,12,00:04:02,00:07:58,00:00:13,125,LAL,miss,,,,,,,,,,Markieff Morris,0,,,missed,,3PT Jump Shot,26,46,252,29.6,63.8,MISS Morris 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,13,12,00:03:58,00:08:02,00:00:04,126,MIL,rebound,,,,,,,,,,Marvin Williams,,,,,,rebound defensive,,,,,,Williams REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:39,00:08:21,00:00:19,127,MIL,shot,,,,,,,,,,Donte DiVincenzo,2,,,made,,Driving Layup,4,9,35,24.1,8.5,DiVincenzo 4' Driving Layup (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:24,00:08:36,00:00:15,128,LAL,miss,,,,,,,,,,Kentavious Caldwell-Pope,0,,,missed,,Layup,4,-24,31,22.6,85.9,MISS Caldwell-Pope 4' Driving Finger Roll Layup
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:22,00:08:38,00:00:02,129,MIL,rebound,,,,,,,,,,Robin Lopez,,,,,,rebound defensive,,,,,,Lopez REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:15,00:08:45,00:00:07,130,MIL,miss,,,,,,,,,,Donte DiVincenzo,0,,,missed,,3PT Pullup Jump Shot,27,170,211,8,26.1,MISS DiVincenzo 27' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:13,00:08:47,00:00:02,131,MIL,rebound,,,,,,,,,,Robin Lopez,,,,,,rebound offensive,,,,,,Lopez REBOUND (Off:1 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:08,00:08:52,00:00:05,132,MIL,foul,,,,,,,,Markieff Morris,,Robin Lopez,,,,,,off.foul,,,,,,Lopez OFF.Foul (P2) (J.Goldenberg)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Wesley Matthews,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:08,00:08:52,00:00:00,135,MIL,turnover,,,,,,,,,,Robin Lopez,,,,,,offensive foul turnover,,,,,,Lopez Offensive Foul Turnover (P2.T4)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:08,00:08:52,00:00:00,135,MIL,sub,,,,,Pat Connaughton,Wesley Matthews,,,,Wesley Matthews,,,,,,sub,,,,,,SUB: Connaughton FOR Matthews
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:03:01,00:08:59,00:00:07,137,LAL,miss,,,,,,,,,,LeBron James,0,,,missed,,3PT Pullup Jump Shot,27,117,243,36.7,64.7,MISS James 27' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:02:59,00:09:01,00:00:02,138,MIL,rebound,,,,,,,,,,Khris Middleton,,,,,,rebound defensive,,,,,,Middleton REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Avery Bradley,Kyle Kuzma,1,15,12,00:02:54,00:09:06,00:00:05,139,MIL,timeout,,,,,,,,,,,,,,,,timeout: regular,,,,,,Bucks Timeout: Regular (Reg.1 Short 0)
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,LeBron James,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:54,00:09:06,00:00:00,141,LAL,sub,,,,,Alex Caruso,Avery Bradley,,,,Avery Bradley,,,,,,sub,,,,,,SUB: Caruso FOR Bradley
'0021900939,2019-20 Regular Season,06/03/2020,Robin Lopez,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:54,00:09:06,00:00:00,142,LAL,sub,,,,,Rajon Rondo,LeBron James,,,,LeBron James,,,,,,sub,,,,,,SUB: Rondo FOR James
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:54,00:09:06,00:00:00,143,MIL,sub,,,,,Kyle Korver,Robin Lopez,,,,Robin Lopez,,,,,,sub,,,,,,SUB: Korver FOR Lopez
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:45,00:09:15,00:00:09,147,MIL,miss,,,,,,,,,,Khris Middleton,0,,,missed,,3PT Pullup Jump Shot,27,-71,258,32.1,30.8,MISS Middleton 27' 3PT Pullup Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:41,00:09:19,00:00:04,148,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound offensive,,,,,,Connaughton REBOUND (Off:1 Def:0)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:35,00:09:25,00:00:06,150,MIL,turnover,,,,,,,,,,Kyle Korver,,,bad pass,,,bad pass,,,,,,Korver Out of Bounds - Bad Pass Turnover Turnover (P1.T5)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:13,00:09:47,00:00:22,150,LAL,miss,,,,,,,,,,Rajon Rondo,0,,,missed,,3PT Step Back Jump Shot,26,-190,172,6,71.8,MISS Rondo 26' 3PT Step Back Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,15,12,00:02:10,00:09:50,00:00:03,151,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound defensive,,,,,,Connaughton REBOUND (Off:1 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,17,12,00:01:58,00:10:02,00:00:12,152,MIL,shot,Donte DiVincenzo,,,,,,,,,Khris Middleton,2,,,made,,Driving Floating Jump Shot,6,-47,40,29.7,9,Middleton 6' Driving Floating Jump Shot (2 PTS) (DiVincenzo 1 AST)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,17,12,00:01:49,00:10:11,00:00:09,154,LAL,miss,,,,,,,,,,Kyle Kuzma,0,,,missed,,Turnaround Fadeaway,14,-68,120,18.2,77,MISS Kuzma 14' Turnaround Fadeaway Shot
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,17,12,00:01:47,00:10:13,00:00:02,157,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound defensive,,,,,,Connaughton REBOUND (Off:1 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,17,12,00:01:27,00:10:33,00:00:20,158,MIL,miss,,,,,,,,,,Donte DiVincenzo,0,,,missed,,Driving Layup,5,12,51,23.8,10.1,MISS DiVincenzo 5' Driving Layup
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,17,12,00:01:25,00:10:35,00:00:02,159,MIL,rebound,,,,,,,,,,Pat Connaughton,,,,,,rebound offensive,,,,,,Connaughton REBOUND (Off:2 Def:2)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,12,00:01:25,00:10:35,00:00:00,162,MIL,shot,,,,,,,,,,Pat Connaughton,2,,,made,,Putback Dunk,1,-4,-6,25.4,4.4,Connaughton 1' Putback Dunk (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:01:03,00:10:57,00:00:22,163,LAL,shot,,,,,,,,,,Alex Caruso,2,,,made,,Driving Floating Bank Jump Shot,3,-1,26,24.9,86.4,Caruso 3' Driving Floating Bank Jump Shot (2 PTS)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:00:55,00:11:05,00:00:08,164,MIL,miss,,,,,,,,,,Kyle Korver,0,,,missed,,3PT Jump Shot,26,-136,225,38.6,27.5,MISS Korver 26' 3PT Jump Shot
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:00:52,00:11:08,00:00:03,165,LAL,rebound,,,,,,,,,,Kyle Kuzma,,,,,,rebound defensive,,,,,,Kuzma REBOUND (Off:0 Def:1)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:00:48,00:11:12,00:00:04,166,MIL,foul,,,,,,,,Rajon Rondo,,Kyle Korver,,,p.foul,,,p.foul,,,,,,Korver P.FOUL (P1.PN) (M.Ayotte)
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:00:48,00:11:12,00:00:00,168,MIL,sub,,,,,Brook Lopez,Donte DiVincenzo,,,,Donte DiVincenzo,,,,,,sub,,,,,,SUB: Lopez FOR DiVincenzo
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Eric Bledsoe,Pat Connaughton,Brook Lopez,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,14,00:00:48,00:11:12,00:00:00,169,MIL,sub,,,,,Eric Bledsoe,Khris Middleton,,,,Khris Middleton,,,,,,sub,,,,,,SUB: Bledsoe FOR Middleton
'0021900939,2019-20 Regular Season,06/03/2020,Kyle Korver,Marvin Williams,Khris Middleton,Pat Connaughton,Donte DiVincenzo,Kentavious Caldwell-Pope,Rajon Rondo,Markieff Morris,Alex Caruso,Kyle Kuzma,1,19,15,00:00:48,00:11:12,00:00:00,172,LAL,free throw,,,,,,,1,,2,Rajon Rondo,1,,,made,,Free Throw 1 of 2,,,,,,Rondo Free Throw 1 of 2 (1 PTS)
